GJ 2017               HIP 4659      00 59 51.65 -25 35 26.7  -0.037  -0.053 J00595166-2535266  8.797  8.549  8.439         Hipparcos
Gl 46.1               Wo 9034       01 00 15.73 +18 11 56.5   0.019  -0.077 J01001572+1811564  5.504  4.961  4.756         Hipparcos
GJ 2018               HIP 4691      01 00 18.49 -25 36 52.7   0.417  -0.018 J01001848-2536527  7.939  7.336  7.214         Hipparcos
GJ 2019               HIP 4720      01 00 37.06 -26 38 16.4   0.007  -0.124 J01003705-2638164  8.786  8.451  8.376         Hipparcos
GJ 3068                             01 00 49.48 +66 56 54.6  -0.263  -0.061 J01004948+6656546  9.408  8.726  8.484         2MASS
GJ 1025                             01 00 56.37 -04 26 56.5   1.250   0.443 J01005643-0426561  9.042  8.485  8.224         2MASS
Gl 47                               01 01 20.03 +61 21 56.8   0.315  -0.779 J01012006+6121560  7.272  6.710  6.483         2MASS
GJ 2020               HIP 4819      01 01 49.30 -25 53 12.7   0.023   0.001 J01014930-2553126  9.058  8.933  8.898         Hipparcos
GJ 3070                             01 01 54.36 -25 45 38.1   0.080   0.102 J01015435-2545381  9.576  8.919  8.804         2MASS
Gl 50                 HIP 4824      01 01 57.04 -09 53 08.0  -0.196  -0.492 J01015705-0953075  8.113  7.475  7.291         Hipparcos
GJ 3069                             01 01 59.48 +54 10 57.7  -0.362  -0.132 J01015952+5410577  9.778  9.197  8.864         2MASS
GJ 3072               HIP 4845      01 02 21.13 -10 25 25.9   0.027  -0.176 J01022113-1025256  7.417  6.718  6.533         Hipparcos
GJ 3071               HIP 4849 A    01 02 24.57 +05 03 41.2   0.322   0.226 J01022459+0503413  6.199  5.676  5.510         Hipparcos
Gl 48                 HIP 4856      01 02 32.23 +71 40 47.3   1.744  -0.381 J01023213+7140475  6.301  5.699  5.449         Hipparcos
Gl 50.1               HIP 4871      01 02 37.15 +59 17 12.3   0.000  -0.017 J01023716+5917124  5.174  4.480  4.265 c       Hipparcos
Gl 49                 HIP 4872      01 02 38.87 +62 20 42.2   0.730   0.088 J01023895+6220422  6.230  5.582  5.371         Hipparcos
GJ 3073                             01 03 13.98 +31 40 59.9   0.268   0.023 J01031395+3140598  9.561  8.957  8.685         2MASS
GJ 1026 A             HIP 4927 A    01 03 14.16 +20 05 52.2   0.670   0.042 J01031408+2005523  7.670  7.088  6.832 f       Hipparcos
GJ 1026 B             HIP 4927 B    01 03 14.29 +20 05 54.2   0.670   0.042 J01031408+2005523  7.670  7.088  6.832 f       Hipparcos
Gl 51                               01 03 19.82 +62 21 55.8   0.721   0.095 J01031971+6221557  8.611  8.014  7.718         2MASS
Wo 9035               HIP 4966      01 03 38.78 +82 06 02.7  -0.175  -0.063 J01033865+8206026  7.218  6.912  6.868         Hipparcos
GJ 1027                             01 03 49.93 +05 04 30.5   0.306   0.239 J01034993+0504306 13.504 13.396 13.418         2MASS
Wo 9036               HIP 5027      01 04 24.15 -25 36 18.0  -0.037  -0.318 J01042416-2536178  7.585  7.019  6.839         Hipparcos
Wo 9037               HIP 5054      01 04 40.15 -39 29 17.6  -0.168  -0.527 J01044015-3929173  6.577  6.272  6.187         Hipparcos
GJ 1028                             01 04 53.81 -18 07 28.7   1.273   0.426 J01045368-1807292  9.387  8.753  8.453         2MASS
Wo 9038 B             HIP 5110 B    01 05 29.75 +15 23 18.5   0.009  -0.196 J01052974+1523190  7.147  6.532  6.366 c       Hipparcos
Wo 9038 A             HIP 5110 A    01 05 29.91 +15 23 24.2   0.009  -0.196 J01052991+1523247  7.122  6.623  6.478 c       Hipparcos
GJ 1029                             01 05 37.63 +28 29 33.6   1.899  -0.166 J01053732+2829339  9.486  8.881  8.550         2MASS
GJ 1030               HIP 5215      01 06 41.51 +15 16 22.1  -0.112  -0.254 J01064151+1516229  8.005  7.372  7.159         Hipparcos
Gl 52.1               Wo 9039       01 06 47.43 -50 59 22.0   0.490   0.012 J01064747-5059219  7.149  6.694  6.560         Hipparcos
Gl 52                 HIP 5247      01 07 08.20 +63 56 28.8   1.547   0.318 J01070794+6356284  6.468  5.824  5.688         Hipparcos
GJ 3074               HIP 5260      01 07 13.59 -32 25 46.9  -0.012  -0.163 J01071358-3225466  7.888  7.268  7.055         Hipparcos
Gl 53.1 AB            Wo 9040 AB    01 07 37.87 +22 57 17.9   0.102  -0.492 J01073785+2257189  6.422  5.927  5.763 e,f     Hipparcos
Gl 52.2               Wo 9041       01 07 47.85 +34 12 30.5   1.375   0.503 J01074771+3412299  9.843  9.310  9.082         2MASS
Gl 53 AB              HIP 5336      01 08 16.39 +54 55 13.2   3.412  -1.600 J01081597+5455148  4.031  3.597  3.505 e,f     Hipparcos
GJ 1031                             01 08 18.29 -28 48 20.8   0.702  -0.129 J01081826-2848207  9.093  8.536  8.228         2MASS
GJ 3075               HIP 5364      01 08 35.39 -10 10 56.2   0.217  -0.138 J01083539-1010560  1.639  1.014  0.922         Hipparcos
Gl 53.2               Wo 9042       01 08 40.36 +17 14 33.4  -0.057  -0.582 J01084037+1714348  8.080  7.440  7.275         Hipparcos
Wo 9043               HIP 5389      01 08 57.95 -30 55 45.4   0.212  -0.104 J01085793-3055452  7.729  7.323  7.257         Hipparcos
GJ 1032               HIP 5410      01 09 12.50 -24 41 20.9   0.298   0.019 J01091250-2441209  8.449  7.841  7.608         Hipparcos
GJ 2021                             01 09 18.73 -24 30 23.7   0.197  -0.177 J01091872-2430236  9.940  9.393  9.066         2MASS
Gl 53.3               Wo 9044       01 09 43.92 +35 37 14.0   0.175  -0.113 J01094391+3537137 -0.957 -1.674 -1.846         Hipparcos
Gl 53.4               HIP 5493      01 10 18.74 +42 04 53.3  -0.136  -0.037 J01101875+4204533  4.935  4.493  4.456 c       Hipparcos
Gl 54                 HIP 5496      01 10 22.90 -67 26 41.8   0.386   0.580 J01102281-6726425  5.997  5.409  5.132         Hipparcos
GJ 3076                             01 11 25.41 +15 26 21.6   0.176  -0.123 J01112542+1526214  9.082  8.512  8.208         2MASS
GJ 3077 A                           01 11 55.61 +04 55 05.3   0.345  -0.519 J01115562+0455048  8.804  8.239  7.951         2MASS
GJ 3078 B                           01 11 57.97 +04 54 12.4   0.345  -0.519 J01115799+0454120  9.641  9.077  8.814         2MASS
GJ 3079                             01 12 27.42 -01 51 22.7   0.000  -0.050 J01122741-0151226 13.151 12.897 12.824         2MASS
Gl 54.1               HIP 5643      01 12 30.64 -16 59 56.3   1.210   0.647 J01123052-1659570  7.258  6.749  6.420         Hipparcos
GJ 3080               HIP 5684      01 13 06.07 +41 39 15.5   0.315  -0.038 J01130603+4139152  5.762  5.348  5.274         Hipparcos
GJ 1033                             01 13 24.03 -22 54 07.8   0.090   0.003 J01132401-2254077  9.896  9.307  9.038         2MASS
GJ 3081                             01 14 08.60 -36 56 43.2   0.652   0.360 J01140858-3656432  9.630  9.065  8.808         2MASS
Gl 54.2 B             Wo 9045 B     01 14 22.43 -07 54 39.3   0.132   0.283 J01142243-0754393  6.402  6.018  5.884         2MASS
Gl 54.2 A             Wo 9045 A     01 14 24.04 -07 55 22.2   0.125   0.279 J01142403-0755222  4.396  4.019  4.064         Hipparcos
Wo 9046               HIP 5802      01 14 25.06 -41 53 39.2  -0.109  -0.055 J01142506-4153391  7.434  7.223  7.126         Hipparcos
GJ 3082               HIP 5812      01 14 34.20 -53 56 31.6   0.105   0.305 J01143421-5356316  7.805  7.242  6.966         Hipparcos
Gl 54.3               Wo 9047       01 14 40.46 -64 45 51.1   0.158  -0.308 J01144046-6445510  7.711  7.352  7.253         Hipparcos
Gl 55.1 AB            HIP 5842      01 15 00.99 -68 49 08.1   0.417   0.076 J01150082-6849081  5.588  5.066  4.980 c,e,f   Hipparcos
Gl 55                 HIP 5862      01 15 11.12 -45 31 54.0   0.665   0.178 J01151112-4531540  4.094  3.719  3.782         Hipparcos
Gl 55.3 B             Wo 9049 B     01 15 45.58 -68 52 29.6   0.405   0.108 J01154602-6852331  3.759  3.457  3.876 f       Hipparcos
Gl 55.3 A             Wo 9049 A     01 15 46.16 -68 52 33.4   0.405   0.108 J01154602-6852331  3.759  3.457  3.876 f       Hipparcos
GJ 1034                             01 16 29.21 +24 19 26.8   1.705  -0.696 J01162893+2419282 10.705 10.166  9.909         2MASS
Gl 55.2               Wo 9048       01 16 39.36 +25 19 53.3   0.431  -0.101 J01163929+2519535  7.464  6.839  6.656         Hipparcos
GJ 1036               HIP 6005      01 17 15.41 -35 42 57.2   0.091  -0.171 J01171538-3542569  7.845  7.182  6.938         Hipparcos
Gl 56                 HIP 6037      01 17 34.03 -15 30 12.0   0.282  -0.480 J01173400-1530111  7.817  7.305  7.169         Hipparcos
GJ 3083                             01 17 50.61 +28 40 13.7  -0.368  -0.275 J01175067+2840143  8.323  7.765  7.503         2MASS
GJ 3084               HIP 6069      01 17 53.25 +05 28 26.2   0.091  -0.632 J01175325+0528256  7.839  7.240  7.020         Hipparcos
Gl 56.2               Wo 9051       01 17 59.37 -48 09 01.1   0.223   0.102 J01175940-4809009  8.683  8.000  7.843         Hipparcos
GJ 1037                             01 18 00.08 +16 10 20.6  -0.019  -0.653 J01180008+1610213 13.727 13.680 13.726         2MASS
Gl 56.1               Wo 9050       01 18 16.01 -12 53 59.4   0.176  -0.675 J01181599-1253581  8.356  7.737  7.550         Hipparcos
Gl 56.3 B             Wo 9052 B     01 18 40.22 -00 52 27.9   0.431  -0.264 J01184018-0052275  8.012  7.369  7.190         2MASS
Gl 56.3 A             Wo 9052 A     01 18 41.10 -00 52 03.2   0.434  -0.249 J01184107-0052030  6.537  6.155  6.039         Hipparcos
GJ 3085                             01 19 27.35 -26 21 54.9  -0.005   0.021 J01192734-2621549  9.495  8.903  8.663 h       2MASS
GJ 3088                             01 19 51.14 -27 26 39.0   0.370  -0.052 J01195110-2726389  9.983  9.359  9.100         2MASS
GJ 1035                             01 19 52.15 +84 09 32.9  -0.979   0.459 J01195227+8409327  9.855  9.314  9.025         2MASS
GJ 3086 A             HIP 6239      01 20 03.56 +38 59 25.5   0.336   0.193 J01200352+3859255  8.821  8.251  8.022         Hipparcos
GJ 3087 B                           01 20 04.31 +38 59 33.6   0.316   0.183 J01200427+3859333 10.421  9.864  9.638         2MASS
GJ 3089               HIP 6278      01 20 32.95 +38 19 58.9   0.011  -0.048 J01203296+3819590  8.512  7.948  7.830         Hipparcos
Gl 56.4               Wo 9053       01 21 30.92 +80 09 06.5   0.285  -0.081 J01213098+8009063  7.325  6.657  6.558         Hipparcos
Gl 57                 HIP 6351      01 21 34.59 -41 39 23.1   1.241  -0.457 J01213447-4139226  7.356  6.758  6.581         Hipparcos
GJ 3090               HIP 6365      01 21 45.39 -46 42 51.8  -0.105  -0.083 J01214538-4642518  8.168  7.536  7.294         Hipparcos
Gl 56.5               Wo 9054       01 21 59.12 +76 42 37.0  -0.034  -0.034 J01215911+7642372  5.618  5.231  5.159         Hipparcos
GJ 3091 A             HIP 6390      01 22 07.61 -26 53 35.2  -0.059  -0.224 J01220762-2653348  7.052  6.587  6.504         Hipparcos
GJ 3092 B                           01 22 09.92 -26 54 23.0  -0.067  -0.233 J01220992-2654226 11.092 10.540 10.266         2MASS
GJ 3096                             01 22 44.05 -25 47 07.7   0.101   0.063 J01224403-2547078  9.134  8.574  8.282 h       2MASS
GJ 3093A/3094B                      01 22 45.02 +00 32 04.6  -0.216  -0.524 J01224500+0032042  9.201  8.452  8.299 c,e,f   2MASS
GJ 3095               HIP 6454      01 22 56.76 +07 25 09.3   0.095   0.230 J01225675+0725095  5.619  5.124  4.933         Hipparcos
Gl 57.1 BC            Wo 9055 BC    01 23 00.60 -12 57 29.9   0.473  -0.033 J01230055-1257298  7.485  6.836  6.659 c,e,f   2MASS
Gl 57.1 A             Wo 9055 A     01 23 02.64 -12 57 57.9   0.462  -0.024 J01230259-1257577  6.395  6.024  5.918         Hipparcos
GJ 2022 A                           01 24 27.69 -33 55 08.8   0.172  -0.120 J01242767-3355086  9.203  8.659  8.240 c,d     2MASS
Gl 58                 HIP 6607      01 24 49.21 -27 50 20.6   0.322  -0.276 J01244918-2750201  7.003  6.675  6.617 c       Hipparcos
Wo 9056               HIP 6613      01 24 53.94 +18 29 59.8   0.545  -0.190 J01245392+1829599  6.907  6.461  6.399         Hipparcos
GJ 1038               HIP 6626 A    01 25 01.82 -32 51 04.1   0.230   0.147 J01250179-3251041  7.066  6.417  6.207         Hipparcos
GJ 1039                             01 25 24.47 -26 00 44.5   0.217  -0.506 J01252444-2600439 14.435 14.313 14.331         2MASS
GJ 3097                             01 25 36.65 +09 45 24.7   0.227  -0.420 J01253666+0945244  8.952  8.413  8.089         2MASS
Gl 58.1               HIP 6686      01 25 48.95 +60 14 07.0   0.297  -0.049 J01254889+6014070  2.336  2.367  2.245 c       Hipparcos
Gl 58.2               HIP 6917      01 29 04.90 +21 43 23.4   0.457  -0.185 J01290489+2143234  5.933  5.445  5.366         Hipparcos
GJ 2023                             01 29 56.13 -30 55 09.9  -0.059  -0.116 J01295612-3055098 15.727 15.910    --- h       2MASS
GJ 3098               HIP 7170      01 32 26.20 -21 54 18.5  -0.590  -0.888 J01322625-2154172  7.977  7.346  7.100         Hipparcos
Gl 59 B                             01 33 00.05 -24 14 58.8   0.288  -0.153 J01330002-2414586 10.096  9.474  9.347         2MASS
Gl 59 A               HIP 7235      01 33 15.81 -24 10 40.7   0.273  -0.159 J01331578-2410405  5.694  5.269  5.157         Hipparcos
GJ 3099               HIP 7254 A    01 33 26.71 -43 54 04.5   0.217   0.056 J01332669-4354047  6.388  5.992  5.894         Hipparcos
Gl 59.2               HIP 7276      01 33 42.84 -07 01 31.2   0.177  -0.082 J01334282-0701311  4.627  4.391  4.258 c       Hipparcos
Wo 9057               HIP 7334      01 34 27.39 +34 40 43.7   0.018   0.011 J01342738+3440435  8.491  8.273  8.218         Hipparcos
Gl 59.1               HIP 7339      01 34 33.26 +68 56 53.3  -0.377   0.115 J01343317+6856535  5.296  4.941  4.888         Hipparcos
Gl 60 ABC             HIP 7372      01 35 01.01 -29 54 37.2   0.080   0.096 J01350102-2954373  5.340  4.973  4.690 c,e,f   Hipparcos
Gl 59.3               HIP 7400      01 35 24.28 +63 04 55.1  -0.006  -0.015 J01352427+6304549  5.102  4.500  4.371 c       Hipparcos
GJ 3100               HIP 7420      01 35 37.65 +42 02 19.9   0.126  -0.197 J01353764+4202198  8.626  8.008  7.833         Hipparcos
GJ 3101                             01 36 08.73 -26 52 16.2   0.005   0.026 J01360872-2652161  9.217  8.595  8.411 h       2MASS
Gl 61 A               HIP 7513      01 36 47.84 +41 24 19.7  -0.173  -0.381 J01364784+4124200  3.175  2.957  2.859 c       Hipparcos
Gl 61 B                             01 36 50.42 +41 23 32.6  -0.173  -0.381 J01365042+4123325  9.388  8.827  8.508 c       2MASS
Gl 62                 HIP 7539      01 37 08.63 -29 23 35.8   0.287  -0.070 J01370861-2923358  6.684  6.336  6.211         Hipparcos
GJ 3102               HIP 7554      01 37 20.82 -49 11 44.4   0.495   0.117 J01372081-4911443  7.497  6.851  6.621         Hipparcos
Gl 67.1               HIP 7601      01 37 55.56 -82 58 30.0   0.122   0.121 J01375558-8258296  4.776  4.526  4.405         Hipparcos
Gl 64                               01 37 59.39 -04 59 44.7   0.579  -0.348 J01375934-0459442 12.114 11.954 11.969         2MASS
GJ 2024               HIP 7614      01 38 04.70 +41 10 44.9  -0.014  -0.017 J01380470+4110448  6.155  5.529  5.350 c       Hipparcos
Gl 63                               01 38 21.62 +57 13 57.1  -0.164  -0.362 J01382162+5713571  8.233  7.675  7.436 h       2MASS
GJ 3103               HIP 7646      01 38 29.94 +00 39 05.7   0.513   0.162 J01382998+0039059  8.189  7.610  7.324         Hipparcos
GJ 1040               HIP 7655      01 38 33.78 +44 35 25.6   0.155   0.105 J01383376+4435254  8.476  7.857  7.699         Hipparcos
GJ 2025               HIP 7690      01 38 59.13 +43 58 04.3  -0.004  -0.005 J01385912+4358042  6.038  5.200  4.925 c       Hipparcos
Gl 65 AB              BL Cet/UV Cet 01 39 01.53 -17 57 01.9   3.321   0.562 J01390120-1757026  6.283  5.690  5.343 c,e,f   2MASS                                      (A=BL Cet, B=UV Cet)
GJ 3104                             01 39 31.19 +05 03 18.0   0.091   0.141 J01393118+0503180  9.141  8.516  8.284         2MASS
Gl 65.1               HIP 7734      01 39 36.02 +45 52 40.0   0.216  -0.228 J01393600+4552401  5.353  5.022  4.977 c       Hipparcos
Gl 65.2               Wo 9058       01 39 41.77 -46 30 35.8   0.017  -0.091 J01394176-4630357  7.805  7.252  7.081         Hipparcos
Gl 66 B               HIP 7751 B    01 39 47.54 -56 11 47.0   0.303  -0.014 J01394755-5611471  4.043    ---  3.510         Hipparcos
Gl 66 A               HIP 7751 A    01 39 47.84 -56 11 36.0   0.286   0.017 J01394778-5611361  3.573    ---  3.558         Hipparcos
GJ 3105                             01 40 16.57 +31 47 30.7   0.481  -0.006 J01401649+3147306  9.437  8.833  8.566         2MASS
GJ 3106                             01 41 10.03 +63 48 43.3  -0.010   0.009 J01411002+6348432  8.854  8.761  8.676         2MASS
Gl 67.2               Wo 9060       01 41 34.10 -45 25 10.2   0.244  -0.012 J01413410-4525101  8.063  7.758  7.660         Hipparcos
Wo 9059               HIP 7902      01 41 37.73 +66 54 35.8   0.694  -0.266 J01413768+6654359  6.450  6.112  6.063         Hipparcos
Gl 67                 HIP 7918      01 41 47.14 +42 36 48.1   0.807  -0.152 J01414714+4236483  4.000  3.703  3.577         Hipparcos
